transaction_id,product_id,warehouse_id,supplier_id,sale_date,quantity_sold,unit_price_sold,total_amount,customer_type
450,22,1,11,2023-08-09,10,410.07,4100.71,Retailer
451,16,10,5,2023-08-10,37,906.62,33545.11,Wholesaler
452,34,7,10,2023-08-10,5,198.37,991.85,Cooperative
453,7,2,1,2023-08-10,34,70.43,2394.51,Farmer
454,21,1,11,2023-08-10,46,294.22,13533.98,Government
455,1,4,1,2023-08-10,2,84.01,168.03,Retailer
456,35,10,10,2023-08-10,2,837.82,1675.64,Retailer
457,21,1,11,2023-08-10,15,272.85,4092.72,Cooperative
458,18,3,14,2023-08-10,4,188.14,752.58,Farmer
459,17,8,14,2023-08-10,14,489.06,6846.89,Farmer
460,17,7,6,2023-08-10,9,480.31,4322.8,Farmer
461,13,2,14,2023-08-11,42,279.73,11748.8,Farmer
462,26,8,11,2023-08-11,9,516.42,4647.8,Farmer
463,33,4,7,2023-08-11,5,12869.52,64347.61,Retailer
464,20,10,9,2023-08-11,38,411.25,15627.65,Farmer
465,14,1,12,2023-08-11,34,1466.76,49870.0,Farmer
466,14,9,12,2023-08-11,23,1369.15,31490.52,Wholesaler
467,12,8,8,2023-08-11,50,114.56,5728.14,Cooperative
468,34,7,13,2023-08-11,2,176.05,352.11,Farmer
469,1,2,1,2023-08-11,11,83.81,921.89,Farmer
470,2,5,1,2023-08-11,42,98.89,4153.28,Farmer
471,24,8,3,2023-08-12,14,265.89,3722.42,Farmer
472,18,1,12,2023-08-12,10,186.94,1869.39,Retailer
473,23,2,11,2023-08-12,29,678.51,19676.91,Government
474,13,7,2,2023-08-12,19,272.4,5175.64,Government
475,19,1,12,2023-08-12,21,351.97,7391.43,Cooperative
476,20,8,15,2023-08-12,23,395.36,9093.29,Farmer
477,21,5,15,2023-08-12,48,271.11,13013.42,Retailer
478,29,9,11,2023-08-13,21,462.66,9715.81,Retailer
479,24,7,15,2023-08-13,43,254.83,10957.64,Farmer
480,20,3,9,2023-08-13,46,411.82,18943.91,Cooperative
481,16,7,5,2023-08-13,3,936.61,2809.83,Farmer
482,34,8,7,2023-08-13,4,194.03,776.14,Retailer
483,1,10,8,2023-08-13,6,86.26,517.54,Cooperative
484,6,8,8,2023-08-13,42,119.87,5034.59,Farmer
485,7,5,1,2023-08-13,8,68.96,551.69,Wholesaler
486,29,9,6,2023-08-13,28,477.66,13374.36,Farmer
487,3,10,8,2023-08-13,16,330.56,5289.01,Cooperative
488,10,1,8,2023-08-13,8,77.72,621.76,Retailer
489,22,1,15,2023-08-13,35,450.2,15757.15,Farmer
490,26,10,11,2023-08-13,35,540.37,18912.85,Government
491,1,5,8,2023-08-13,20,87.88,1757.53,Cooperative
492,24,2,3,2023-08-13,38,251.5,9557.18,Cooperative
493,26,8,11,2023-08-13,29,499.19,14476.56,Government
494,3,1,1,2023-08-13,44,310.43,13658.9,Farmer
495,16,6,6,2023-08-14,32,867.71,27766.57,Farmer
496,30,6,7,2023-08-14,2,1301.07,2602.13,Cooperative
497,22,7,11,2023-08-14,26,441.76,11485.79,Farmer
498,34,6,7,2023-08-14,4,183.13,732.52,Retailer
499,25,1,15,2023-08-14,22,190.67,4194.78,Retailer
500,7,7,1,2023-08-14,4,62.81,251.25,Farmer
501,7,3,1,2023-08-14,22,66.3,1458.64,Farmer
502,24,2,11,2023-08-14,9,248.61,2237.51,Retailer
503,2,3,8,2023-08-14,5,89.68,448.38,Retailer
504,12,10,1,2023-08-15,24,102.43,2458.31,Farmer
505,14,1,6,2023-08-15,7,1411.33,9879.29,Cooperative
506,23,9,11,2023-08-15,38,628.39,23878.73,Farmer
507,8,4,8,2023-08-15,46,57.63,2650.84,Farmer
508,4,3,8,2023-08-15,9,75.04,675.33,Farmer
509,3,2,8,2023-08-15,23,330.6,7603.86,Government
510,16,6,12,2023-08-15,5,879.19,4395.95,Farmer
511,24,9,11,2023-08-15,18,242.99,4373.89,Retailer
512,18,7,5,2023-08-15,34,199.54,6784.23,Farmer
513,29,7,11,2023-08-15,50,464.91,23245.41,Cooperative
514,35,2,13,2023-08-16,3,923.7,2771.09,Wholesaler
515,5,7,8,2023-08-16,10,96.97,969.71,Farmer
516,1,7,1,2023-08-16,28,93.22,2610.27,Farmer
517,5,2,1,2023-08-16,26,95.44,2481.31,Retailer
518,22,2,15,2023-08-16,41,441.76,18112.3,Farmer
519,23,10,15,2023-08-16,33,664.95,21943.35,Farmer
520,34,10,7,2023-08-16,4,189.54,758.17,Farmer
521,11,5,8,2023-08-16,16,98.8,1580.76,Farmer
522,18,4,14,2023-08-16,24,176.38,4233.13,Government
523,30,6,7,2023-08-16,2,1298.35,2596.69,Farmer
524,3,7,1,2023-08-16,46,308.57,14194.17,Retailer
525,8,2,8,2023-08-16,2,56.21,112.42,Farmer
526,20,3,11,2023-08-16,45,388.91,17501.02,Retailer
527,29,9,9,2023-08-16,8,474.15,3793.22,Cooperative
528,3,7,8,2023-08-17,26,328.75,8547.49,Retailer
529,1,5,8,2023-08-17,42,89.3,3750.53,Farmer
530,1,1,1,2023-08-17,15,93.4,1401.02,Retailer
531,3,7,8,2023-08-17,47,350.66,16481.17,Government
532,24,2,15,2023-08-17,5,233.23,1166.15,Government
533,21,5,3,2023-08-17,45,298.45,13430.28,Farmer
534,23,1,9,2023-08-17,2,661.44,1322.88,Cooperative
535,17,3,6,2023-08-18,7,448.06,3136.42,Retailer
536,13,1,2,2023-08-18,41,271.53,11132.75,Farmer
537,34,4,10,2023-08-18,3,200.59,601.78,Farmer
538,32,7,13,2023-08-18,3,27532.94,82598.83,Wholesaler
539,24,3,11,2023-08-18,15,269.15,4037.26,Government
540,18,8,2,2023-08-18,35,188.48,6596.66,Farmer
541,1,10,8,2023-08-18,21,86.19,1810.02,Farmer
542,22,2,15,2023-08-18,30,459.53,13785.8,Cooperative
543,34,2,7,2023-08-18,3,194.86,584.59,Farmer
544,8,1,1,2023-08-18,40,55.24,2209.43,Retailer
545,19,10,14,2023-08-18,34,316.37,10756.68,Farmer
546,11,10,1,2023-08-18,38,95.05,3611.9,Retailer
547,29,1,6,2023-08-18,50,496.32,24816.05,Retailer
548,13,3,2,2023-08-18,22,254.69,5603.18,Farmer
549,13,7,14,2023-08-18,30,280.12,8403.52,Cooperative
550,26,8,11,2023-08-19,15,535.68,8035.22,Farmer
551,22,3,15,2023-08-19,8,446.02,3568.16,Cooperative
552,21,1,3,2023-08-19,39,293.0,11427.08,Retailer
553,24,9,9,2023-08-19,40,252.49,10099.79,Cooperative
554,23,7,3,2023-08-19,15,679.11,10186.6,Farmer
555,20,2,3,2023-08-19,13,362.34,4710.42,Farmer
556,2,2,8,2023-08-19,26,90.54,2353.99,Retailer
557,10,8,8,2023-08-19,49,76.92,3768.99,Cooperative
558,18,3,6,2023-08-20,22,189.83,4176.28,Retailer
559,15,2,12,2023-08-20,4,1414.64,5658.55,Farmer
560,18,4,12,2023-08-20,25,191.85,4796.23,Wholesaler
561,1,2,1,2023-08-20,49,83.4,4086.57,Farmer
562,24,2,3,2023-08-20,3,232.88,698.65,Retailer
563,10,4,8,2023-08-20,14,87.05,1218.64,Farmer
564,35,4,10,2023-08-20,4,848.64,3394.55,Cooperative
565,1,3,8,2023-08-20,44,85.43,3759.07,Farmer
566,1,3,8,2023-08-20,32,88.6,2835.19,Farmer
567,7,10,8,2023-08-20,34,62.76,2133.95,Farmer
568,18,5,2,2023-08-21,25,189.98,4749.39,Farmer
569,21,1,11,2023-08-21,24,275.6,6614.32,Cooperative
570,4,10,8,2023-08-21,17,75.36,1281.1,Wholesaler
571,19,5,6,2023-08-21,23,321.3,7389.87,Cooperative
572,13,1,2,2023-08-21,22,279.72,6153.83,Retailer
573,21,3,11,2023-08-21,10,302.57,3025.7,Farmer
574,4,2,8,2023-08-21,19,77.77,1477.61,Government
575,16,4,12,2023-08-21,28,879.95,24638.7,Farmer
576,18,2,6,2023-08-21,12,201.09,2413.08,Farmer
577,4,1,1,2023-08-21,22,70.62,1553.64,Farmer
578,13,5,5,2023-08-21,2,286.95,573.9,Farmer
579,11,10,8,2023-08-21,45,99.87,4494.17,Retailer
580,29,5,9,2023-08-21,24,521.63,12519.23,Retailer
581,14,9,14,2023-08-21,47,1360.43,63940.39,Farmer
582,7,1,1,2023-08-22,26,69.72,1812.75,Farmer
583,22,9,3,2023-08-22,6,436.98,2621.91,Farmer
584,25,10,15,2023-08-22,31,204.03,6325.06,Farmer
585,10,1,1,2023-08-22,48,87.1,4180.97,Farmer
586,13,9,12,2023-08-22,25,281.3,7032.46,Farmer
587,6,8,8,2023-08-22,19,108.94,2069.89,Cooperative
588,18,8,14,2023-08-22,9,197.86,1780.77,Retailer
589,13,10,2,2023-08-22,36,255.33,9191.91,Farmer
590,22,2,15,2023-08-22,6,404.96,2429.75,Retailer
591,22,9,3,2023-08-22,26,428.64,11144.51,Government
592,1,1,8,2023-08-23,11,84.95,934.5,Farmer
593,1,4,8,2023-08-23,50,88.17,4408.46,Farmer
594,16,6,14,2023-08-23,19,905.74,17208.98,Farmer
595,13,10,12,2023-08-23,46,255.67,11760.79,Cooperative
596,23,3,15,2023-08-23,33,595.43,19649.14,Farmer
597,13,9,6,2023-08-23,33,284.35,9383.55,Farmer
598,4,8,1,2023-08-23,32,69.92,2237.41,Farmer
599,23,7,9,2023-08-24,22,618.71,13611.56,Cooperative
600,6,4,8,2023-08-24,9,112.55,1012.94,Wholesaler
601,19,4,6,2023-08-24,5,315.67,1578.35,Cooperative
602,31,4,13,2023-08-24,5,4398.76,21993.81,Cooperative
603,29,3,11,2023-08-24,28,457.98,12823.42,Retailer
604,1,8,8,2023-08-24,16,86.3,1380.88,Retailer
605,16,5,12,2023-08-24,47,955.68,44916.91,Wholesaler
606,16,2,12,2023-08-24,43,933.52,40141.23,Cooperative
607,17,1,12,2023-08-24,30,455.64,13669.22,Farmer
608,30,2,10,2023-08-24,4,1169.59,4678.35,Farmer
609,5,7,8,2023-08-24,36,91.28,3286.13,Farmer
610,13,7,2,2023-08-24,28,275.05,7701.45,Farmer
611,5,7,8,2023-08-24,8,103.36,826.9,Retailer
612,13,3,2,2023-08-24,21,259.81,5455.98,Retailer
613,20,9,11,2023-08-24,27,388.0,10475.96,Farmer
614,17,10,2,2023-08-25,5,461.72,2308.59,Retailer
615,23,7,15,2023-08-25,22,654.5,14399.01,Farmer
616,18,1,2,2023-08-25,29,181.97,5277.06,Farmer
617,1,10,1,2023-08-25,29,87.17,2528.04,Cooperative
618,7,7,1,2023-08-25,37,68.86,2548.0,Retailer
619,24,8,9,2023-08-25,43,235.92,10144.43,Farmer
620,21,10,3,2023-08-25,29,276.14,8008.09,Farmer
621,25,2,9,2023-08-26,32,188.23,6023.49,Farmer
622,17,7,6,2023-08-26,38,459.29,17453.06,Retailer
623,32,7,10,2023-08-26,1,29863.7,29863.7,Farmer
624,19,5,5,2023-08-26,11,305.44,3359.83,Farmer
625,8,3,1,2023-08-26,30,56.03,1681.0,Cooperative
626,20,8,11,2023-08-26,43,372.24,16006.17,Farmer
627,13,5,6,2023-08-26,22,291.14,6405.11,Retailer
628,31,7,7,2023-08-26,5,4396.72,21983.62,Farmer
629,4,8,1,2023-08-26,34,77.7,2641.64,Farmer
630,27,7,6,2023-08-26,37,828.82,30666.19,Retailer
631,29,9,11,2023-08-26,40,456.35,18253.91,Retailer
632,28,5,9,2023-08-26,37,305.56,11305.77,Retailer
633,8,5,1,2023-08-26,25,55.27,1381.65,Farmer
634,18,7,2,2023-08-26,46,195.35,8986.12,Farmer
635,13,8,6,2023-08-26,47,256.05,12034.39,Farmer
636,13,10,14,2023-08-26,7,284.96,1994.69,Cooperative
637,18,4,5,2023-08-26,39,199.0,7761.04,Farmer
638,18,3,5,2023-08-27,47,200.35,9416.49,Retailer
639,26,1,3,2023-08-27,19,551.15,10471.92,Farmer
640,22,8,9,2023-08-27,36,429.2,15451.1,Farmer
641,22,5,9,2023-08-27,31,436.74,13538.85,Farmer
642,16,7,2,2023-08-27,32,877.89,28092.5,Farmer
643,18,3,12,2023-08-27,49,201.99,9897.66,Farmer
644,13,7,5,2023-08-27,2,281.53,563.05,Government
645,33,8,10,2023-08-27,5,12992.2,64961.02,Government
646,7,3,1,2023-08-27,24,69.4,1665.68,Government
647,9,8,1,2023-08-28,27,59.11,1595.87,Farmer
648,13,5,5,2023-08-28,10,265.29,2652.88,Retailer
649,13,10,14,2023-08-28,40,262.73,10509.16,Farmer
650,1,10,1,2023-08-28,42,89.05,3740.07,Farmer
651,20,8,3,2023-08-28,2,407.21,814.43,Farmer
652,3,1,1,2023-08-28,2,344.76,689.52,Retailer
653,19,9,12,2023-08-28,8,311.63,2493.03,Farmer
654,21,8,11,2023-08-28,26,296.0,7696.1,Retailer
655,31,10,10,2023-08-29,2,4585.34,9170.69,Retailer
656,14,1,12,2023-08-29,50,1301.19,65059.6,Farmer
657,23,10,3,2023-08-29,21,669.77,14065.15,Farmer
658,9,5,1,2023-08-29,3,63.75,191.24,Farmer
659,22,8,3,2023-08-29,45,406.99,18314.42,Farmer
660,5,7,8,2023-08-29,33,103.88,3428.14,Retailer
661,3,1,1,2023-08-29,12,321.92,3863.02,Retailer
662,18,2,5,2023-08-29,34,194.02,6596.64,Retailer
663,4,10,1,2023-08-29,7,77.59,543.15,Farmer
664,18,7,5,2023-08-29,23,198.05,4555.17,Cooperative
665,19,9,5,2023-08-29,19,304.23,5780.32,Retailer
666,7,3,1,2023-08-29,1,64.78,64.78,Retailer
667,29,9,11,2023-08-30,15,497.33,7460.01,Farmer
668,13,8,12,2023-08-30,45,262.17,11797.49,Farmer
669,20,9,9,2023-08-30,45,390.45,17570.43,Government
670,26,1,9,2023-08-30,39,527.96,20590.32,Farmer
671,10,8,8,2023-08-30,25,81.4,2035.03,Farmer
672,4,3,1,2023-08-30,31,68.98,2138.37,Retailer
673,5,2,8,2023-08-30,43,93.53,4021.89,Cooperative
674,13,10,5,2023-08-30,14,290.13,4061.89,Cooperative
675,7,8,1,2023-08-30,12,64.85,778.16,Cooperative
676,7,7,8,2023-08-30,48,70.02,3360.9,Farmer
677,35,7,10,2023-08-30,3,881.74,2645.23,Farmer
678,1,1,8,2023-08-30,42,91.36,3837.11,Wholesaler
679,34,6,13,2023-08-30,2,177.38,354.76,Farmer
680,8,4,8,2023-08-31,18,53.42,961.47,Farmer
681,32,10,7,2023-08-31,5,30518.67,152593.34,Cooperative
682,22,5,3,2023-08-31,44,455.31,20033.8,Government
683,25,7,3,2023-08-31,38,187.28,7116.47,Cooperative
684,29,3,9,2023-08-31,5,470.83,2354.17,Farmer
685,25,9,9,2023-08-31,49,200.04,9802.0,Cooperative
686,18,4,14,2023-08-31,46,197.3,9075.83,Cooperative
687,19,3,5,2023-08-31,36,338.21,12175.54,Government
688,27,7,9,2023-08-31,2,910.04,1820.09,Farmer
689,34,6,13,2023-08-31,1,199.6,199.6,Farmer
690,34,8,7,2023-08-31,2,184.57,369.15,Retailer
691,9,1,1,2023-08-31,24,59.56,1429.42,Cooperative
692,29,3,9,2023-09-01,26,498.13,12951.27,Retailer
693,9,10,8,2023-09-01,31,61.28,1899.54,Retailer
694,7,10,1,2023-09-01,46,71.09,3270.07,Government
695,26,9,3,2023-09-01,8,538.9,4311.22,Farmer
696,17,2,2,2023-09-01,24,490.8,11779.08,Farmer
697,17,3,14,2023-09-01,28,481.18,13473.18,Wholesaler
698,26,9,3,2023-09-01,3,516.11,1548.32,Government
699,9,2,8,2023-09-01,2,58.62,117.24,Cooperative
700,2,3,8,2023-09-01,9,97.01,873.12,Farmer
701,14,9,5,2023-09-01,34,1339.09,45529.13,Farmer
702,17,2,14,2023-09-01,34,463.11,15745.82,Retailer
703,15,7,14,2023-09-02,33,1442.44,47600.54,Farmer
704,17,3,2,2023-09-02,4,460.46,1841.86,Farmer
705,16,3,12,2023-09-02,45,922.38,41507.22,Farmer
706,22,2,9,2023-09-02,35,402.04,14071.57,Farmer
707,14,9,14,2023-09-02,43,1309.99,56329.6,Retailer
708,13,3,6,2023-09-02,23,257.4,5920.15,Farmer
709,21,8,15,2023-09-02,46,288.71,13280.87,Farmer
710,17,1,2,2023-09-02,28,437.37,12246.41,Farmer
711,1,3,8,2023-09-02,30,85.45,2563.48,Retailer
712,26,9,11,2023-09-03,37,570.81,21120.01,Farmer
713,16,3,14,2023-09-03,41,915.66,37542.03,Farmer
714,13,1,6,2023-09-03,41,274.03,11235.29,Farmer
715,19,3,12,2023-09-03,7,314.9,2204.31,Cooperative
716,1,2,1,2023-09-03,18,81.33,1463.95,Retailer
717,14,6,14,2023-09-03,6,1317.67,7906.02,Cooperative
718,18,9,2,2023-09-03,3,198.89,596.67,Retailer
719,1,2,8,2023-09-03,41,91.82,3764.74,Farmer
720,24,9,3,2023-09-03,48,255.8,12278.56,Farmer
721,29,7,9,2023-09-03,16,478.55,7656.81,Cooperative
722,13,6,2,2023-09-04,20,291.43,5828.63,Retailer
723,12,5,8,2023-09-04,32,113.48,3631.33,Cooperative
724,34,7,10,2023-09-04,1,186.4,186.4,Farmer
725,13,8,5,2023-09-04,32,282.13,9028.21,Wholesaler
726,22,2,3,2023-09-04,39,432.0,16848.15,Farmer
727,30,6,10,2023-09-04,4,1266.13,5064.51,Farmer
728,23,7,15,2023-09-04,50,653.59,32679.71,Cooperative
729,8,3,1,2023-09-04,3,57.96,173.88,Farmer
730,20,7,15,2023-09-04,24,393.22,9437.37,Farmer
731,18,7,12,2023-09-04,50,200.23,10011.51,Retailer
732,24,9,9,2023-09-04,45,264.94,11922.12,Farmer
733,28,7,11,2023-09-05,31,323.63,10032.56,Retailer
734,7,10,1,2023-09-05,25,68.15,1703.75,Government
735,4,10,1,2023-09-05,31,78.34,2428.55,Government
736,13,5,12,2023-09-05,13,261.33,3397.25,Retailer
737,24,3,3,2023-09-05,26,239.5,6226.97,Retailer
738,6,5,1,2023-09-05,12,118.91,1426.95,Farmer
739,12,4,8,2023-09-05,39,110.55,4311.47,Retailer
740,20,7,11,2023-09-05,34,377.07,12820.32,Cooperative
741,13,8,2,2023-09-05,31,262.25,8129.82,Farmer
742,16,6,14,2023-09-05,29,904.51,26230.76,Wholesaler
743,35,2,13,2023-09-05,5,848.3,4241.5,Retailer
744,18,5,14,2023-09-05,18,183.16,3296.89,Cooperative
745,9,5,8,2023-09-06,20,56.59,1131.88,Farmer
746,25,10,11,2023-09-06,3,188.97,566.9,Retailer
747,7,3,8,2023-09-06,14,68.81,963.4,Farmer
748,13,10,12,2023-09-06,19,282.61,5369.51,Wholesaler
749,9,5,8,2023-09-06,31,58.12,1801.61,Cooperative
750,25,10,11,2023-09-06,19,186.77,3548.72,Farmer
751,18,3,5,2023-09-06,34,184.15,6261.15,Farmer
752,35,6,13,2023-09-06,4,841.96,3367.83,Retailer
753,3,7,8,2023-09-06,38,314.86,11964.57,Farmer
754,35,4,10,2023-09-06,3,894.62,2683.86,Farmer
755,27,7,6,2023-09-06,12,853.47,10241.64,Retailer
756,32,7,10,2023-09-06,4,29771.08,119084.31,Retailer
757,24,9,3,2023-09-06,48,264.36,12689.49,Farmer
758,24,9,15,2023-09-06,9,259.1,2331.88,Farmer
759,9,8,8,2023-09-06,2,59.27,118.54,Retailer
760,5,5,1,2023-09-06,37,100.03,3700.95,Cooperative
761,34,2,7,2023-09-07,3,182.41,547.24,Cooperative
762,12,4,8,2023-09-07,17,102.48,1742.2,Cooperative
763,22,5,11,2023-09-07,44,432.56,19032.65,Cooperative
764,4,3,8,2023-09-07,22,79.16,1741.48,Farmer
765,7,7,8,2023-09-07,8,68.52,548.18,Farmer
766,21,7,15,2023-09-07,2,304.14,608.28,Farmer
767,16,5,6,2023-09-07,27,976.28,26359.43,Farmer
768,2,10,1,2023-09-07,33,91.82,3030.0,Cooperative
769,7,8,8,2023-09-08,26,65.78,1710.34,Farmer
770,24,8,15,2023-09-08,13,234.36,3046.7,Farmer
771,7,5,8,2023-09-08,31,67.2,2083.3,Farmer
772,1,1,8,2023-09-08,5,84.27,421.36,Farmer
773,23,8,9,2023-09-08,47,644.72,30301.7,Farmer
774,34,7,7,2023-09-08,1,202.15,202.15,Retailer
775,9,1,8,2023-09-08,23,56.52,1299.98,Farmer
776,6,8,8,2023-09-08,45,113.4,5102.92,Retailer
777,20,8,15,2023-09-08,40,378.11,15124.24,Government
778,13,9,12,2023-09-08,21,280.5,5890.4,Retailer
779,29,3,6,2023-09-08,14,519.1,7267.35,Farmer
780,6,8,1,2023-09-08,23,109.23,2512.33,Retailer
781,31,4,7,2023-09-08,4,4807.26,19229.05,Cooperative
782,34,8,10,2023-09-08,3,200.96,602.89,Retailer
783,20,2,15,2023-09-09,22,413.71,9101.6,Retailer
784,33,6,13,2023-09-09,2,12891.18,25782.37,Retailer
785,24,9,15,2023-09-09,11,259.3,2852.27,Farmer
786,1,3,1,2023-09-09,41,81.99,3361.54,Farmer
787,24,8,11,2023-09-09,35,234.49,8207.26,Farmer
788,7,8,1,2023-09-09,20,68.46,1369.26,Farmer
789,1,8,8,2023-09-09,49,84.01,4116.39,Farmer
790,4,10,8,2023-09-09,43,75.39,3241.76,Farmer
791,30,8,7,2023-09-09,3,1248.67,3746.02,Government
792,1,4,8,2023-09-09,3,84.41,253.22,Retailer
793,1,4,8,2023-09-10,49,89.75,4397.53,Retailer
794,31,7,7,2023-09-10,3,4589.64,13768.93,Farmer
795,19,4,2,2023-09-10,30,340.82,10224.55,Cooperative
796,20,9,3,2023-09-10,9,403.2,3628.8,Farmer
797,9,8,8,2023-09-10,29,62.84,1822.38,Farmer
798,35,2,13,2023-09-10,3,873.87,2621.62,Cooperative
799,16,6,12,2023-09-10,8,986.18,7889.42,Farmer
800,23,1,3,2023-09-10,4,599.71,2398.84,Farmer
801,2,3,1,2023-09-10,16,96.17,1538.72,Farmer
802,9,2,8,2023-09-10,44,59.89,2635.31,Farmer
803,2,5,8,2023-09-10,45,95.28,4287.43,Farmer
804,31,6,7,2023-09-10,1,4667.77,4667.77,Farmer
805,5,2,1,2023-09-10,29,92.61,2685.69,Retailer
806,22,1,11,2023-09-11,45,424.21,19089.23,Cooperative
807,35,4,10,2023-09-11,4,818.17,3272.67,Farmer
808,25,8,15,2023-09-11,37,210.42,7785.37,Cooperative
809,24,8,15,2023-09-11,37,251.93,9321.41,Retailer
810,24,8,11,2023-09-11,31,240.18,7445.59,Cooperative
811,8,7,8,2023-09-11,32,57.64,1844.61,Government
812,17,3,5,2023-09-11,23,461.1,10605.38,Retailer
813,18,8,5,2023-09-11,19,190.27,3615.13,Cooperative
814,33,8,7,2023-09-11,5,11567.68,57838.38,Farmer
815,35,7,10,2023-09-11,2,888.95,1777.9,Cooperative
816,34,7,10,2023-09-12,3,180.25,540.76,Farmer
817,14,9,14,2023-09-12,34,1459.94,49637.87,Farmer
818,16,2,12,2023-09-12,36,986.2,35503.04,Farmer
819,16,2,12,2023-09-12,25,953.97,23849.15,Farmer
820,30,8,13,2023-09-12,4,1310.21,5240.83,Farmer
821,21,5,9,2023-09-12,10,303.33,3033.3,Farmer
822,2,1,8,2023-09-12,30,97.85,2935.47,Wholesaler
823,31,8,7,2023-09-12,4,4602.95,18411.8,Farmer
824,19,2,5,2023-09-12,19,334.58,6357.03,Wholesaler
825,26,8,15,2023-09-12,41,569.65,23355.77,Farmer
826,5,2,8,2023-09-13,48,100.68,4832.69,Farmer
827,6,8,8,2023-09-13,4,108.9,435.59,Farmer
828,34,6,7,2023-09-13,4,186.26,745.02,Farmer
829,21,7,11,2023-09-13,8,282.19,2257.55,Retailer
830,19,3,2,2023-09-13,38,339.35,12895.21,Cooperative
831,19,1,6,2023-09-13,46,320.33,14735.08,Farmer
832,15,2,2,2023-09-13,15,1437.02,21555.27,Farmer
833,1,8,1,2023-09-13,17,83.27,1415.51,Cooperative
834,27,7,9,2023-09-13,15,904.35,13565.19,Government
835,11,8,8,2023-09-13,24,97.02,2328.53,Cooperative
836,4,4,1,2023-09-13,4,75.64,302.55,Farmer
837,7,8,1,2023-09-13,42,70.85,2975.58,Farmer
838,29,3,9,2023-09-13,25,461.23,11530.86,Government
839,16,3,6,2023-09-13,21,944.65,19837.62,Farmer
840,17,3,14,2023-09-14,30,473.46,14203.87,Wholesaler
841,17,2,12,2023-09-14,49,466.93,22879.51,Retailer
842,20,2,15,2023-09-14,44,403.84,17769.16,Retailer
843,7,5,1,2023-09-14,19,61.88,1175.79,Farmer
844,29,7,11,2023-09-14,30,473.93,14218.01,Farmer
845,30,2,7,2023-09-14,4,1158.59,4634.37,Cooperative
846,19,5,2,2023-09-14,14,318.81,4463.3,Farmer
847,7,7,1,2023-09-14,4,68.12,272.48,Farmer
848,5,2,1,2023-09-14,4,92.62,370.48,Retailer
849,8,7,1,2023-09-15,48,57.03,2737.42,Farmer
850,12,5,1,2023-09-15,4,103.37,413.48,Retailer
851,1,5,1,2023-09-15,22,81.79,1799.36,Government
852,22,5,15,2023-09-15,40,435.2,17407.97,Retailer
853,4,2,1,2023-09-15,10,74.52,745.19,Government
854,25,2,9,2023-09-15,10,188.55,1885.55,Farmer
855,16,4,12,2023-09-15,15,871.26,13068.93,Farmer
856,20,10,11,2023-09-16,35,361.42,12649.66,Farmer
857,2,5,8,2023-09-16,1,88.45,88.45,Farmer
858,34,8,7,2023-09-16,1,190.14,190.14,Farmer
859,25,1,9,2023-09-16,31,210.3,6519.23,Cooperative
860,24,8,15,2023-09-16,27,252.23,6810.08,Government
861,19,7,6,2023-09-16,14,325.28,4553.95,Cooperative
862,21,5,11,2023-09-16,28,294.14,8235.83,Wholesaler
863,9,5,1,2023-09-16,14,59.63,834.82,Farmer
864,29,1,11,2023-09-16,9,502.99,4526.9,Farmer
865,18,1,12,2023-09-16,7,196.17,1373.19,Farmer
866,29,9,9,2023-09-16,16,466.0,7455.97,Farmer
867,16,6,2,2023-09-16,44,917.52,40370.85,Wholesaler
868,18,5,12,2023-09-16,30,199.46,5983.75,Farmer
869,19,4,5,2023-09-16,38,318.35,12097.11,Retailer
870,1,1,1,2023-09-16,32,93.05,2977.65,Retailer
871,35,7,10,2023-09-17,2,932.17,1864.33,Government
872,18,8,6,2023-09-17,7,196.03,1372.18,Farmer
873,25,9,9,2023-09-17,46,209.11,9619.01,Farmer
874,33,7,7,2023-09-17,4,12664.37,50657.48,Cooperative
875,1,10,1,2023-09-17,44,92.52,4070.79,Farmer
876,7,3,8,2023-09-17,13,65.07,845.86,Cooperative
877,22,8,9,2023-09-17,27,405.83,10957.46,Retailer
878,22,5,9,2023-09-17,9,419.17,3772.51,Retailer
879,13,8,6,2023-09-17,8,268.53,2148.22,Farmer
880,15,5,12,2023-09-17,27,1404.44,37919.77,Farmer
881,2,3,8,2023-09-17,11,94.39,1038.32,Cooperative
882,13,9,5,2023-09-17,29,267.99,7771.75,Cooperative
883,33,8,7,2023-09-18,4,12535.46,50141.84,Farmer
884,34,2,10,2023-09-18,2,197.21,394.43,Wholesaler
885,9,8,1,2023-09-18,33,57.02,1881.78,Cooperative
886,19,2,5,2023-09-18,42,323.29,13578.18,Farmer
887,25,9,9,2023-09-18,26,188.17,4892.38,Government
888,20,9,15,2023-09-18,5,372.35,1861.75,Farmer
889,15,2,12,2023-09-18,43,1404.99,60414.36,Retailer
890,4,8,8,2023-09-19,47,78.65,3696.36,Retailer
891,13,8,2,2023-09-19,36,268.44,9663.9,Retailer
892,20,3,11,2023-09-19,16,395.14,6322.27,Retailer
893,23,1,15,2023-09-19,8,669.61,5356.85,Farmer
894,22,8,9,2023-09-19,39,432.57,16870.21,Wholesaler
895,7,3,1,2023-09-19,18,62.87,1131.59,Farmer
896,25,1,11,2023-09-19,27,209.13,5646.64,Cooperative
897,18,1,5,2023-09-19,19,184.12,3498.2,Retailer
